,idstd,Ancienneté,size_Large,size_Medium,size_Small,colab,Secteur_Service,Secteur_Production,IT,R&D,Country_BA,Country_NE,Country_PA,innovation2
299,531619,0.0820726743031015,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
300,531620,0.9938793728642786,0,1,0,0.0,0,1,0.0,1.0,1,0,0,1.0
301,531621,-0.4790391401960844,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
302,531622,1.2744352801138716,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
303,531623,2.326519932299845,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
304,531624,-0.2686222097588897,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
305,531625,0.8536014192394822,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
306,531626,1.414713233738668,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
307,531627,1.2744352801138716,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
308,531628,-0.2686222097588897,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
309,531629,-1.3207068619448634,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
310,531630,-0.6193170938208808,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
311,531631,0.2924896047402963,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
312,531632,-0.1283442561340932,0,1,0,0.0,0,1,0.0,0.0,1,0,0,1.0
313,531633,-1.0401509546952703,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
314,531634,-0.6193170938208808,0,1,0,0.0,0,1,0.0,0.0,1,0,0,2.0
315,531635,1.414713233738668,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
316,531636,1.5549911873634643,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
317,531638,-0.1984832329464914,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
318,531639,-0.4089001633836862,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
319,531640,-1.0401509546952703,0,1,0,1.0,0,1,1.0,1.0,1,0,0,4.0
320,531641,0.3626285815526945,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
321,531642,-0.8998730010704739,0,0,1,0.0,0,1,0.0,1.0,1,0,0,4.0
322,531643,0.502906535177491,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
323,531644,1.2042963033014733,0,1,0,0.0,0,1,1.0,1.0,1,0,0,3.0
324,531646,0.0119336974907032,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
325,531647,0.6431844888022875,0,1,0,1.0,0,1,1.0,1.0,1,0,0,4.0
326,531648,-0.1984832329464914,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
327,531649,0.222350627927898,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
328,531650,-0.0582052793216949,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
329,531652,-0.1984832329464914,0,1,0,0.0,0,1,0.0,0.0,1,0,0,2.0
330,531653,0.8536014192394822,0,1,0,0.0,0,1,0.0,0.0,1,0,0,2.0
331,531654,0.8536014192394822,0,1,0,0.0,0,1,0.0,0.0,1,0,0,1.0
332,531655,0.7133234656146857,0,0,1,0.0,0,1,1.0,1.0,1,0,0,4.0
333,531657,0.9938793728642786,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
334,531659,0.502906535177491,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
335,531661,0.8536014192394822,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
336,531662,0.502906535177491,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
337,531663,-0.8998730010704739,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
338,531664,-0.4089001633836862,0,1,0,0.0,0,1,1.0,1.0,1,0,0,3.0
339,531665,-0.0582052793216949,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
340,531668,-1.0401509546952703,0,1,0,1.0,0,1,0.0,1.0,1,0,0,2.0
341,531669,0.0119336974907032,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
342,531671,0.2924896047402963,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
343,531672,-0.0582052793216949,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
344,531673,-0.0582052793216949,0,1,0,0.0,0,1,1.0,1.0,1,0,0,3.0
345,531674,0.8536014192394822,0,1,0,0.0,0,1,0.0,0.0,1,0,0,0.0
346,531675,2.7473537931742347,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
347,531676,-0.7595950474456774,0,0,1,1.0,0,1,0.0,1.0,1,0,0,3.0
348,531677,0.6431844888022875,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
349,531678,-0.5491781170084826,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
350,531679,0.1522116511154997,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
351,531680,-0.6193170938208808,0,0,1,0.0,0,1,0.0,1.0,1,0,0,2.0
352,531681,-1.0401509546952703,0,0,1,0.0,0,1,0.0,1.0,1,0,0,2.0
353,531683,1.2744352801138716,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
354,531686,-0.5491781170084826,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
355,531687,0.1522116511154997,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
356,531688,-0.4790391401960844,0,0,1,1.0,0,1,0.0,1.0,1,0,0,4.0
357,531689,-0.5491781170084826,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
358,531691,-0.4089001633836862,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
359,531692,1.414713233738668,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
360,531693,0.8536014192394822,0,0,1,0.0,0,1,0.0,1.0,1,0,0,1.0
361,531695,-0.1984832329464914,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
362,531696,0.8536014192394822,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
363,531697,-0.8998730010704739,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
364,531698,0.8536014192394822,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
365,531699,0.0119336974907032,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
366,531700,0.8536014192394822,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
367,531701,0.0119336974907032,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
368,531702,-0.8998730010704739,0,1,0,1.0,0,1,0.0,1.0,1,0,0,4.0
369,531703,0.1522116511154997,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
370,531704,0.502906535177491,0,1,0,1.0,0,1,0.0,1.0,1,0,0,4.0
371,531705,0.1522116511154997,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
372,531706,-0.970011977882872,0,1,0,1.0,0,1,0.0,1.0,1,0,0,4.0
373,531707,-0.4089001633836862,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
374,531708,-0.970011977882872,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
375,531709,-0.4089001633836862,0,0,1,0.0,0,1,0.0,1.0,1,0,0,4.0
376,531710,-0.1984832329464914,0,0,1,1.0,0,1,0.0,1.0,1,0,0,4.0
377,531711,0.1522116511154997,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
378,531712,-0.4790391401960844,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
379,531713,-0.8297340242580756,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
380,531714,-1.0401509546952703,0,0,1,0.0,0,1,0.0,1.0,1,0,0,4.0
381,531715,-1.1102899315076686,0,0,1,1.0,0,1,0.0,1.0,1,0,0,4.0
382,531716,0.502906535177491,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
383,531717,-0.3387611865712879,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
384,531719,-0.1283442561340932,0,1,0,0.0,0,1,1.0,1.0,1,0,0,3.0
385,531720,0.502906535177491,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
386,531721,-0.1984832329464914,0,1,0,1.0,1,0,0.0,1.0,1,0,0,3.0
387,531723,0.0119336974907032,0,1,0,0.0,1,0,1.0,1.0,1,0,0,2.0
388,531724,-1.1804289083200667,1,0,0,0.0,1,0,0.0,1.0,1,0,0,4.0
389,531726,-0.970011977882872,0,1,0,0.0,1,0,0.0,0.0,1,0,0,2.0
390,531727,-0.7595950474456774,0,1,0,0.0,1,0,0.0,1.0,1,0,0,4.0
391,531730,-0.8998730010704739,0,1,0,1.0,1,0,0.0,1.0,1,0,0,3.0
392,531731,-0.8297340242580756,0,1,0,1.0,1,0,0.0,1.0,1,0,0,4.0
393,531732,0.0119336974907032,0,1,0,0.0,1,0,0.0,0.0,1,0,0,3.0
394,531733,2.7473537931742347,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
395,531734,0.9938793728642786,0,1,0,0.0,1,0,0.0,1.0,1,0,0,3.0
396,531736,0.1522116511154997,0,1,0,0.0,1,0,0.0,1.0,1,0,0,2.0
397,531737,0.222350627927898,0,1,0,0.0,1,0,0.0,1.0,1,0,0,4.0
398,531739,0.0119336974907032,0,1,0,1.0,0,1,0.0,1.0,1,0,0,4.0
399,531740,-0.8998730010704739,0,1,0,0.0,1,0,0.0,1.0,1,0,0,1.0
400,531742,-0.1984832329464914,0,1,0,0.0,1,0,1.0,0.0,1,0,0,1.0
401,531744,-0.8998730010704739,0,0,1,0.0,1,0,0.0,0.0,1,0,0,3.0
402,531746,-0.5491781170084826,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
403,531747,0.4327675583650927,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
404,531748,0.3626285815526945,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
405,531749,1.34457425692627,1,0,0,0.0,0,1,1.0,1.0,1,0,0,3.0
406,531753,-0.0582052793216949,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
407,531754,-0.7595950474456774,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
408,531755,0.4327675583650927,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
409,531757,-0.8998730010704739,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
410,531759,-1.0401509546952703,1,0,0,1.0,0,1,1.0,1.0,1,0,0,4.0
411,531760,0.0119336974907032,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
412,531762,-0.5491781170084826,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
413,531764,0.5730455119898892,1,0,0,0.0,0,1,0.0,0.0,1,0,0,2.0
414,531766,0.0820726743031015,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
415,531767,-0.6193170938208808,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
416,531768,-1.1102899315076686,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
417,531769,0.0119336974907032,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
418,531772,-1.250567885132465,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
419,531773,0.8536014192394822,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
420,531775,-0.5491781170084826,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
421,531776,-0.6894560706332792,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
422,531777,-0.4790391401960844,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
423,531778,0.5730455119898892,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
424,531780,0.3626285815526945,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
425,531781,-0.4089001633836862,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
426,531784,-0.2686222097588897,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
427,531785,0.1522116511154997,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
428,531786,0.502906535177491,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
429,531787,-0.2686222097588897,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
430,531788,-0.7595950474456774,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
431,531789,-1.1102899315076686,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
432,531790,0.5730455119898892,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
433,531791,-0.0582052793216949,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
434,531792,-0.7595950474456774,1,0,0,1.0,0,1,1.0,1.0,1,0,0,4.0
435,531793,-0.8297340242580756,1,0,0,0.0,0,1,1.0,1.0,1,0,0,3.0
436,531794,-1.1804289083200667,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
437,531795,-0.8297340242580756,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
438,531796,0.0119336974907032,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
439,531797,0.0119336974907032,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
440,531798,0.0119336974907032,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
441,531799,-0.8297340242580756,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
442,531801,-0.6193170938208808,1,0,0,0.0,0,1,1.0,0.0,1,0,0,2.0
443,531802,-0.4089001633836862,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
444,531803,0.0119336974907032,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
445,531805,0.3626285815526945,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
446,531806,-0.1984832329464914,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
447,531807,0.3626285815526945,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
448,531808,-0.7595950474456774,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
449,531809,0.1522116511154997,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
450,531810,-0.4790391401960844,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
451,531811,-0.7595950474456774,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
452,531813,-0.6193170938208808,1,0,0,1.0,0,1,1.0,1.0,1,0,0,4.0
453,531816,-0.4790391401960844,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
454,531817,0.5730455119898892,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
455,531819,-0.6193170938208808,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
456,531820,-0.4790391401960844,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
457,531821,-0.5491781170084826,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
458,531822,-1.1102899315076686,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
459,531823,-0.4790391401960844,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
460,531824,-0.4790391401960844,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
461,531825,0.502906535177491,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
462,531826,-0.4790391401960844,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
463,531827,-1.1102899315076686,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
464,531828,-0.5491781170084826,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
465,531829,-1.1102899315076686,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
466,531830,-1.0401509546952703,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
467,531831,-0.0582052793216949,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
468,531832,-1.1102899315076686,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
469,531833,0.0820726743031015,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
470,531834,-0.4089001633836862,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
471,531837,-0.2686222097588897,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
472,531838,-0.3387611865712879,1,0,0,0.0,0,1,0.0,1.0,1,0,0,1.0
473,531839,-0.3387611865712879,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
474,531840,-0.6894560706332792,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
475,531841,-0.6894560706332792,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
476,531842,-0.4790391401960844,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
477,531843,-1.0401509546952703,1,0,0,0.0,0,1,0.0,0.0,1,0,0,4.0
478,531845,0.222350627927898,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
479,531846,-0.1283442561340932,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
480,531847,1.905686071425456,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
481,531848,0.1522116511154997,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
482,531849,-0.2686222097588897,0,0,1,0.0,0,1,0.0,1.0,1,0,0,2.0
483,531851,0.7133234656146857,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
484,531852,0.1522116511154997,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
485,531853,0.7133234656146857,1,0,0,0.0,0,1,0.0,1.0,1,0,0,1.0
486,531854,0.9938793728642786,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
487,531855,-0.6894560706332792,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
488,531856,0.9938793728642786,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
489,531857,-0.1283442561340932,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
490,531858,0.7133234656146857,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
491,531859,0.4327675583650927,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
492,531860,0.783462442427084,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
493,531861,3.168187654048624,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
494,531862,1.34457425692627,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
495,531863,2.53693686273704,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
496,531864,0.4327675583650927,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
497,531865,0.2924896047402963,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
498,531866,0.7133234656146857,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
499,531867,1.34457425692627,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
500,531868,1.0640183496766769,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
501,531869,0.1522116511154997,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
502,531870,-0.1984832329464914,0,1,0,0.0,0,1,1.0,1.0,1,0,0,3.0
503,531871,0.502906535177491,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
504,531872,-0.2686222097588897,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
505,531873,-0.8297340242580756,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
506,531875,-0.2686222097588897,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
507,531876,0.1522116511154997,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
508,531877,-0.5491781170084826,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
509,531878,-0.3387611865712879,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
510,531879,-0.5491781170084826,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
511,531881,2.817492769986633,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
512,531882,-0.1984832329464914,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
513,531883,0.4327675583650927,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
514,531884,2.53693686273704,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
515,531885,0.3626285815526945,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
516,531886,0.4327675583650927,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
517,531887,0.9237403960518804,0,1,0,0.0,0,1,1.0,1.0,1,0,0,3.0
518,531888,-0.7595950474456774,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
519,531890,2.7473537931742347,0,1,0,0.0,0,1,1.0,1.0,1,0,0,3.0
520,531891,1.2744352801138716,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
521,531892,1.2744352801138716,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
522,531893,2.53693686273704,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
523,531894,-0.8998730010704739,0,1,0,1.0,0,1,1.0,1.0,1,0,0,4.0
524,531895,-0.7595950474456774,0,1,0,1.0,0,1,1.0,1.0,1,0,0,4.0
525,531896,0.2924896047402963,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
526,531897,-0.6894560706332792,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
527,531898,0.502906535177491,1,0,0,1.0,0,1,1.0,1.0,1,0,0,3.0
528,531900,-0.0582052793216949,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
529,531902,-0.3387611865712879,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
530,531903,-0.6894560706332792,1,0,0,0.0,0,1,1.0,1.0,1,0,0,2.0
531,531904,-0.6193170938208808,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
532,531905,1.8355470946130577,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
533,531906,0.0820726743031015,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
534,531907,-0.970011977882872,1,0,0,0.0,0,1,0.0,0.0,1,0,0,2.0
535,531908,0.4327675583650927,0,1,0,1.0,0,1,0.0,1.0,1,0,0,3.0
536,531909,0.4327675583650927,1,0,0,1.0,0,1,0.0,1.0,1,0,0,4.0
537,531910,0.2924896047402963,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
538,531911,0.783462442427084,1,0,0,0.0,0,1,1.0,1.0,1,0,0,3.0
539,531912,-0.2686222097588897,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
540,531913,0.9938793728642786,1,0,0,1.0,0,1,0.0,1.0,1,0,0,3.0
541,531915,0.222350627927898,1,0,0,0.0,0,1,1.0,1.0,1,0,0,3.0
542,531916,0.2924896047402963,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
543,531917,-0.5491781170084826,1,0,0,0.0,0,1,0.0,0.0,1,0,0,2.0
544,531918,-0.3387611865712879,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
545,531919,0.1522116511154997,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
546,531920,-0.7595950474456774,0,0,1,0.0,0,1,0.0,0.0,1,0,0,2.0
547,531921,-0.3387611865712879,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
548,531922,0.8536014192394822,1,0,0,0.0,0,1,1.0,1.0,1,0,0,4.0
549,531923,0.3626285815526945,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
550,531927,-0.5491781170084826,1,0,0,0.0,1,0,0.0,0.0,1,0,0,2.0
551,531929,-0.4089001633836862,1,0,0,1.0,1,0,1.0,1.0,1,0,0,4.0
552,531930,0.7133234656146857,0,0,1,0.0,1,0,0.0,1.0,1,0,0,4.0
553,531938,3.3084656076734205,0,0,1,0.0,0,1,0.0,0.0,1,0,0,3.0
554,531941,2.045964025050252,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
555,531946,-0.970011977882872,1,0,0,0.0,0,1,0.0,1.0,1,0,0,4.0
556,531964,0.0820726743031015,0,0,1,0.0,0,1,0.0,1.0,1,0,0,4.0
557,531967,0.4327675583650927,0,0,1,0.0,0,1,0.0,1.0,1,0,0,2.0
558,531984,0.3626285815526945,0,0,1,0.0,1,0,0.0,1.0,1,0,0,3.0
559,531985,2.045964025050252,0,0,1,0.0,1,0,0.0,1.0,1,0,0,3.0
560,531988,3.3084656076734205,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
561,531989,-0.6193170938208808,0,0,1,0.0,0,1,1.0,1.0,1,0,0,2.0
562,531990,1.765408117800659,0,1,0,1.0,0,1,0.0,1.0,1,0,0,4.0
563,531991,0.1522116511154997,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
564,531992,0.5730455119898892,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
565,531993,0.2924896047402963,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
566,531994,-0.8297340242580756,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
567,531995,2.817492769986633,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
568,531996,0.4327675583650927,1,0,0,0.0,0,1,0.0,1.0,1,0,0,3.0
569,531997,1.0640183496766769,1,0,0,0.0,0,1,0.0,1.0,1,0,0,1.0
570,531998,0.1522116511154997,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
571,532000,-0.4089001633836862,0,1,0,0.0,0,1,0.0,1.0,1,0,0,1.0
572,532001,0.0119336974907032,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
573,532002,0.0820726743031015,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
574,532003,-0.6894560706332792,0,0,1,0.0,0,1,0.0,1.0,1,0,0,2.0
575,532004,0.5730455119898892,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
576,532005,-0.8297340242580756,0,1,0,0.0,0,1,0.0,0.0,1,0,0,2.0
577,532006,-0.1984832329464914,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
578,532007,-0.3387611865712879,0,1,0,1.0,0,1,0.0,1.0,1,0,0,4.0
579,532010,-1.1102899315076686,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
580,532011,-0.4790391401960844,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
581,532013,0.502906535177491,0,1,0,0.0,0,1,0.0,1.0,1,0,0,1.0
582,532014,2.4667978859246418,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
583,532015,-0.1283442561340932,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
584,532016,0.7133234656146857,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
585,532018,0.502906535177491,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
586,532019,6.043885703356952,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
587,532021,0.7133234656146857,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
588,532022,2.4667978859246418,0,1,0,0.0,0,1,0.0,1.0,1,0,0,1.0
589,532023,1.2744352801138716,1,0,0,0.0,0,1,0.0,1.0,1,0,0,2.0
590,532024,1.6952691409882612,0,1,0,0.0,0,1,0.0,1.0,1,0,0,2.0
591,532025,0.222350627927898,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
592,532026,0.2924896047402963,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
593,532029,0.0820726743031015,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
594,532030,1.6952691409882612,0,1,0,0.0,0,1,0.0,1.0,1,0,0,3.0
595,532031,-1.1102899315076686,0,1,0,0.0,0,1,0.0,1.0,1,0,0,4.0
596,532032,1.414713233738668,0,0,1,0.0,0,1,0.0,1.0,1,0,0,4.0
597,532033,0.1522116511154997,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
598,532034,-0.1984832329464914,0,0,1,0.0,0,1,0.0,1.0,1,0,0,3.0
