,idstd,Ancienneté,size_Large,size_Medium,size_Small,colab,Innovation,Secteur_Service,Secteur_Production,IT,R&D,Country_BA,Country_NE,Country_PA
3468,567600,-0.1283442561340932,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3469,567602,-1.250567885132465,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3470,567603,-0.3387611865712879,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3471,567608,0.43276755836509273,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3472,567615,-0.058205279321694954,0,0,1,0.0,1.0,0,0,0.0,1.0,0,0,0
3476,567623,-0.3387611865712879,0,0,1,0.0,1.0,0,0,1.0,0.0,0,0,0
3479,567627,-1.250567885132465,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3480,567629,-0.1283442561340932,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3481,567630,-0.4089001633836862,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3482,567638,-0.3387611865712879,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3483,567642,0.9237403960518804,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3485,567647,-0.6894560706332792,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3486,567649,-0.4089001633836862,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3487,567652,1.1341573264890752,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3488,567659,0.7133234656146857,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3489,567660,1.0640183496766769,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3490,567661,3.659160491735412,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3492,567666,1.8355470946130577,1,0,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3493,567671,1.0640183496766769,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3494,567673,1.4848522105510664,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3495,567674,4.079994352609801,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3496,567678,1.8355470946130577,0,1,0,1.0,1.0,0,0,1.0,0.0,0,0,0
3497,567680,0.8536014192394822,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3499,567684,0.783462442427084,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3501,567693,-0.8297340242580756,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3502,567698,3.2383266308610223,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3503,567701,1.414713233738668,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3504,567703,0.7133234656146857,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3505,567704,0.502906535177491,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3506,567705,-0.8297340242580756,0,1,0,1.0,1.0,0,0,1.0,0.0,0,0,0
3508,567713,0.222350627927898,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3510,567718,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3512,567727,0.011933697490703289,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3513,567728,0.15221165111549978,1,0,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3514,567729,2.3966589091122437,1,0,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3516,567735,0.08207267430310153,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3517,567740,-0.1283442561340932,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3519,567742,0.5730455119898892,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3520,567743,1.6251301641758629,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3521,567745,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3522,567746,-0.19848323294649145,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3524,567754,0.3626285815526945,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3526,567758,-0.058205279321694954,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3527,567762,-0.2686222097588897,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3528,567763,-0.4790391401960844,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3529,567766,0.222350627927898,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3530,567767,-0.7595950474456774,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3531,567770,0.9938793728642786,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3532,567771,0.9237403960518804,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3533,567772,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3534,567776,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3535,567777,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3538,567783,-0.3387611865712879,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3539,567785,-0.058205279321694954,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3541,567789,-0.3387611865712879,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3543,567795,1.414713233738668,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3544,567799,0.08207267430310153,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3546,567806,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3548,567811,2.045964025050252,1,0,0,1.0,1.0,0,0,1.0,0.0,0,0,0
3549,567816,-0.19848323294649145,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3551,567821,0.5730455119898892,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3553,567834,-0.4790391401960844,1,0,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3554,567836,-0.4790391401960844,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3555,567838,-0.4089001633836862,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3558,567849,-0.7595950474456774,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3559,567853,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3560,567856,-0.7595950474456774,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3561,567858,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3564,567871,1.4848522105510664,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3565,567874,-0.3387611865712879,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3566,567879,0.3626285815526945,0,1,0,1.0,1.0,0,0,1.0,0.0,0,0,0
3567,567880,1.2744352801138716,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3568,567881,-0.2686222097588897,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3569,567883,0.6431844888022875,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3570,567884,-1.0401509546952703,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3571,567885,-0.9700119778828721,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3572,567888,2.6772148163618366,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3582,567904,0.8536014192394822,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3588,567916,0.783462442427084,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3590,567919,-1.0401509546952703,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3591,567923,1.6952691409882612,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3592,567925,1.8355470946130577,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3593,567926,-0.3387611865712879,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3595,567933,0.6431844888022875,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3597,567939,-0.8998730010704739,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3598,567940,0.08207267430310153,1,0,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3602,567956,1.6251301641758629,1,0,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3603,567958,-0.1283442561340932,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3604,567959,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3605,567960,-0.3387611865712879,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3606,567964,0.9237403960518804,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3607,567965,0.502906535177491,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3609,567974,-1.1804289083200667,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3610,567978,0.3626285815526945,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3613,567995,-0.3387611865712879,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3615,568000,-0.8297340242580756,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
3616,568002,-0.8998730010704739,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3617,568003,-1.0401509546952703,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3618,568004,-0.5491781170084826,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3619,568008,2.045964025050252,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3620,568009,0.5730455119898892,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3622,568015,-0.058205279321694954,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3623,568018,-0.2686222097588897,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3624,568020,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3625,568024,-0.7595950474456774,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3626,568025,-0.6894560706332792,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3627,568026,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3628,568028,-0.6193170938208808,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3629,568031,-0.7595950474456774,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3630,568034,-0.8297340242580756,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3631,568037,-0.7595950474456774,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3634,568046,-1.250567885132465,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3635,568047,-0.6894560706332792,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3636,568052,-0.6193170938208808,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3637,568053,0.7133234656146857,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3638,568054,1.975825048237854,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3639,568059,-0.6894560706332792,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3640,568060,-0.7595950474456774,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3641,568061,0.502906535177491,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3642,568064,0.5730455119898892,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3643,568066,-0.9700119778828721,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3645,568072,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3647,568075,-0.4089001633836862,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3649,568078,-0.4089001633836862,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3650,568081,-0.7595950474456774,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3652,568090,2.326519932299845,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3655,568096,2.326519932299845,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3656,568099,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3657,568104,-0.3387611865712879,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3658,568106,1.2042963033014733,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3659,568109,-0.058205279321694954,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3660,568110,-0.7595950474456774,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3661,568114,-0.2686222097588897,0,0,1,0.0,1.0,0,0,0.0,1.0,0,0,0
3662,568117,-0.7595950474456774,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3663,568118,-0.8297340242580756,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3664,568120,0.222350627927898,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3665,568122,0.15221165111549978,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3667,568128,0.08207267430310153,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3669,568133,-0.9700119778828721,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3671,568143,0.9237403960518804,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3674,568159,-0.8297340242580756,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3675,568161,0.5730455119898892,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3676,568165,-0.9700119778828721,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3677,568166,-1.0401509546952703,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3678,568168,-0.9700119778828721,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3679,568173,-0.6894560706332792,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3681,568183,3.939716398985005,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3682,568184,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3683,568190,-1.250567885132465,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3684,568191,0.6431844888022875,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3686,568200,-1.1804289083200667,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3687,568202,-1.1804289083200667,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3688,568207,1.975825048237854,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3689,568210,-0.8297340242580756,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3690,568211,-0.8998730010704739,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3691,568213,-0.3387611865712879,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3692,568216,-0.8998730010704739,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3693,568218,-0.6894560706332792,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3694,568219,-0.6894560706332792,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3695,568223,-0.8998730010704739,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3696,568225,-0.8297340242580756,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3697,568226,-0.8998730010704739,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3698,568228,-1.1804289083200667,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3699,568229,0.7133234656146857,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3700,568231,-0.4790391401960844,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3701,568234,-0.8297340242580756,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3702,568235,-0.9700119778828721,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3703,568237,-0.9700119778828721,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3704,568238,-0.8297340242580756,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3705,568245,-0.8998730010704739,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3706,568251,-1.1102899315076686,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3707,568253,-0.8297340242580756,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3708,568256,-1.1102899315076686,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3709,568268,-0.7595950474456774,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3710,568273,0.502906535177491,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3712,568280,-0.8998730010704739,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3715,568289,-0.8297340242580756,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3718,568303,-0.8998730010704739,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3719,568305,-0.5491781170084826,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3720,568306,-0.8998730010704739,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3721,568307,-0.6894560706332792,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3722,568309,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3723,568310,-0.7595950474456774,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3724,568311,0.9938793728642786,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3725,568312,-0.6193170938208808,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3727,568314,-1.1804289083200667,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3728,568317,-1.250567885132465,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3729,568320,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3730,568324,-0.8297340242580756,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3731,568325,-0.9700119778828721,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3732,568328,-0.8998730010704739,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3733,568332,-1.0401509546952703,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3734,568336,-1.1102899315076686,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3735,568345,-0.8297340242580756,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3736,568351,-0.7595950474456774,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3737,568353,-1.1804289083200667,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3738,568355,-1.0401509546952703,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3739,568357,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3740,568358,-0.1283442561340932,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3741,568359,-0.9700119778828721,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3742,568360,-1.1102899315076686,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3743,568361,-0.8998730010704739,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3745,568366,-1.0401509546952703,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3746,568367,-1.1804289083200667,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3747,568369,-1.1804289083200667,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3749,568373,-1.1804289083200667,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3750,568374,-0.4790391401960844,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3752,568378,-1.1804289083200667,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3753,568380,-1.250567885132465,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3755,568384,-0.8297340242580756,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3756,568390,-1.1804289083200667,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3757,568392,-0.2686222097588897,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3758,568396,-1.0401509546952703,0,1,0,0.0,0.0,0,0,1.0,1.0,0,0,0
3759,568401,-0.7595950474456774,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3760,568402,-1.0401509546952703,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3761,568407,0.7133234656146857,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3762,568409,1.5549911873634645,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3763,568410,1.5549911873634645,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3764,568411,1.6251301641758629,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3765,568419,0.5730455119898892,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3766,568420,-0.1283442561340932,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3767,568422,0.011933697490703289,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3768,568424,2.326519932299845,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3769,568426,-0.3387611865712879,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3770,568432,0.8536014192394822,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3771,568433,-0.058205279321694954,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3772,568439,1.7654081178006593,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3773,568441,1.0640183496766769,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3774,568443,-0.5491781170084826,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3775,568444,0.43276755836509273,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3776,568446,-0.5491781170084826,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3777,568448,0.783462442427084,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3778,568451,-0.19848323294649145,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3779,568453,0.2924896047402963,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3780,568454,0.15221165111549978,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3781,568456,-0.3387611865712879,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3782,568457,-0.4089001633836862,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3783,568458,0.8536014192394822,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3784,568459,0.43276755836509273,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3785,568460,1.0640183496766769,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3786,568461,1.0640183496766769,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3787,568462,-0.19848323294649145,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3788,568463,0.2924896047402963,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3789,568465,-0.1283442561340932,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3790,568466,0.502906535177491,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3791,568467,2.045964025050252,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3792,568468,0.9938793728642786,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3793,568470,1.8355470946130577,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3794,568473,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3795,568474,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3796,568479,0.2924896047402963,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3797,568482,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3798,568486,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3799,568487,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3800,568499,0.9237403960518804,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3802,568505,1.8355470946130577,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3806,568518,-0.8998730010704739,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3807,568526,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3808,568555,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3809,568560,0.08207267430310153,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3810,568561,-0.058205279321694954,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3811,568564,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3812,568568,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3813,568571,1.2744352801138716,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3815,568574,2.817492769986633,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3816,568577,-0.3387611865712879,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3817,568578,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3819,568585,0.9237403960518804,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3820,568588,0.43276755836509273,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3821,568592,-0.4790391401960844,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3822,568595,1.0640183496766769,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3825,568603,0.2924896047402963,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3828,568609,0.15221165111549978,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3829,568610,1.975825048237854,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3830,568611,0.783462442427084,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3831,568612,-0.7595950474456774,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3833,568616,0.9938793728642786,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
3835,568618,-0.9700119778828721,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3836,568619,-0.3387611865712879,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3837,568621,1.8355470946130577,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3838,568623,0.783462442427084,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3843,568630,-0.9700119778828721,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
3844,568631,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3845,568632,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3846,568634,-0.1283442561340932,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3848,568640,-0.3387611865712879,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
3849,568643,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3851,568652,0.15221165111549978,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
3853,568657,-1.0401509546952703,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3854,568658,-0.4089001633836862,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
3855,568664,-0.1283442561340932,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3856,568665,0.9237403960518804,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
3858,568670,-0.058205279321694954,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
